match_id,P1Name,P2Name,P1Hand,P2Hand,P1Points,P2Points,result,winner,loser,tournament_name,surface,start_date,winner_return_points_total,winner_return_points_won,loser_return_points_total,loser_return_points_won
20221015-M-Gijon-SF-Andrey_Rublev-Dominic_Thiem.html,Andrey Rublev,Dominic Thiem,RH,RH,65,58,Andrey Rublev d. Dominic Thiem 6-4 6-4,Andrey Rublev,Dominic Thiem,Gijon,hard,2022-10-15,64,25,59,19
20221014-M-Gijon-QF-Francisco_Cerundolo-Dominic_Thiem.html,Francisco Cerundolo,Dominic Thiem,RH,RH,52,64,Dominic Thiem d. Francisco Cerundolo 6-4 6-3,Dominic Thiem,Francisco Cerundolo,Gijon,hard,2022-10-14,62,30,54,20
20221014-M-Gijon-QF-Arthur_Rinderknech-Pablo_Carreno_Busta.html,Arthur Rinderknech,Pablo Carreno Busta,RH,RH,106,111,Arthur Rinderknech d. Pablo Carreno Busta 4-6 6-3 7-6(16),Arthur Rinderknech,Pablo Carreno Busta,Gijon,hard,2022-10-14,93,26,124,44
20221012-M-Gijon-R16-Marcos_Giron-Dominic_Thiem.html,Marcos Giron,Dominic Thiem,RH,RH,82,91,Dominic Thiem d. Marcos Giron 3-6 6-4 6-0,Dominic Thiem,Marcos Giron,Gijon,hard,2022-10-12,103,52,70,31
20221011-M-Gijon-R32-Andy_Murray-Alejandro_Davidovich_Fokina.html,Andy Murray,Alejandro Davidovich Fokina,RH,RH,69,54,Andy Murray d. Alejandro Davidovich Fokina 7-5 6-2,Andy Murray,Alejandro Davidovich Fokina,Gijon,hard,2022-10-11,57,27,66,24
20221010-M-Gijon-R32-Joao_Sousa-Dominic_Thiem.html,Joao Sousa,Dominic Thiem,RH,RH,23,53,Dominic Thiem d. Joao Sousa 6-2 6-0,Dominic Thiem,Joao Sousa,Gijon,hard,2022-10-10,41,25,35,7
20221016-W-Cluj_Napoca-F-Jasmine_Paolini-Anna_Blinkova.html,Jasmine Paolini,Anna Blinkova,RH,RH,64,80,Anna Blinkova d. Jasmine Paolini 6-2 3-6 6-2,Anna Blinkova,Jasmine Paolini,Cluj_Napoca,hard,2022-10-16,75,37,69,26
20221016-M-Florence-F-J_J_Wolf-Felix_Auger_Aliassime.html,J J Wolf,Felix Auger Aliassime,RH,RH,56,67,Felix Auger Aliassime d. J J Wolf 6-4 6-4,Felix Auger Aliassime,J J Wolf,Florence,hard,2022-10-16,71,30,52,15
20221015-M-Florence-SF-Mikael_Ymer-J_J_Wolf.html,Mikael Ymer,J J Wolf,RH,RH,60,65,J J Wolf d. Mikael Ymer 6-4 6-4,J J Wolf,Mikael Ymer,Florence,hard,2022-10-15,60,27,65,27
20221012-M-Florence-R16-Roberto_Carballes_Baena-Matteo_Berrettini.html,Roberto Carballes Baena,Matteo Berrettini,RH,RH,113,114,Roberto Carballes Baena d. Matteo Berrettini 5-7 7-6(5) 7-5,Roberto Carballes Baena,Matteo Berrettini,Florence,hard,2022-10-12,102,38,125,50
20221009-M-Tokyo-F-Taylor_Fritz-Frances_Tiafoe.html,Taylor Fritz,Frances Tiafoe,RH,RH,90,76,Taylor Fritz d. Frances Tiafoe 7-6(3) 7-6(2),Taylor Fritz,Frances Tiafoe,Tokyo,hard,2022-10-09,92,33,74,17
20220925-W-Tokyo-F-Qinwen_Zheng-Liudmila_Samsonova.html,Qinwen Zheng,Liudmila Samsonova,RH,RH,72,80,Liudmila Samsonova d. Qinwen Zheng 7-5 7-5,Liudmila Samsonova,Qinwen Zheng,Tokyo,hard,2022-09-25,80,31,72,23
20220924-W-Tokyo-SF-Shuai_Zhang-Liudmila_Samsonova.html,Shuai Zhang,Liudmila Samsonova,RH,RH,58,75,Liudmila Samsonova d. Shuai Zhang 7-6(4) 6-2,Liudmila Samsonova,Shuai Zhang,Tokyo,hard,2022-09-24,69,31,64,20
20220923-W-Tokyo-QF-Garbine_Muguruza-Liudmila_Samsonova.html,Garbine Muguruza,Liudmila Samsonova,RH,RH,44,63,Liudmila Samsonova d. Garbine Muguruza 6-4 6-2,Liudmila Samsonova,Garbine Muguruza,Tokyo,hard,2022-09-23,60,32,47,16
20220923-W-Tokyo-QF-Claire_Liu-Qinwen_Zheng.html,Claire Liu,Qinwen Zheng,RH,RH,71,79,Qinwen Zheng d. Claire Liu 6-4 7-5,Qinwen Zheng,Claire Liu,Tokyo,hard,2022-09-23,81,35,69,25
20220922-W-Tokyo-R16-Xin_Yu_Wang-Liudmila_Samsonova.html,Xin Yu Wang,Liudmila Samsonova,RH,RH,68,75,Liudmila Samsonova d. Xin Yu Wang 7-6(5) 6-3,Liudmila Samsonova,Xin Yu Wang,Tokyo,hard,2022-09-22,69,26,74,25
20220922-W-Tokyo-QF-Shuai_Zhang-Petra_Martic.html,Shuai Zhang,Petra Martic,RH,RH,73,56,Shuai Zhang d. Petra Martic 7-5 6-2,Shuai Zhang,Petra Martic,Tokyo,hard,2022-09-22,53,27,76,30
20220921-W-Tokyo-R32-Elena_Rybakina-Liudmila_Samsonova.html,Elena Rybakina,Liudmila Samsonova,RH,RH,54,71,Liudmila Samsonova d. Elena Rybakina 6-2 6-4,Liudmila Samsonova,Elena Rybakina,Tokyo,hard,2022-09-21,69,31,56,16
20220921-W-Tokyo-R16-Qinwen_Zheng-Paula_Badosa.html,Qinwen Zheng,Paula Badosa,RH,RH,59,44,Qinwen Zheng d. Paula Badosa 6-3 6-2,Qinwen Zheng,Paula Badosa,Tokyo,hard,2022-09-21,52,25,51,17
20221009-M-Astana-F-Novak_Djokovic-Stefanos_Tsitsipas.html,Novak Djokovic,Stefanos Tsitsipas,RH,RH,57,39,Novak Djokovic d. Stefanos Tsitsipas 6-3 6-4,Novak Djokovic,Stefanos Tsitsipas,Astana,hard,2022-10-09,49,17,47,7
20221007-M-Astana-QF-Roberto_Bautista_Agut-Daniil_Medvedev.html,Roberto Bautista Agut,Daniil Medvedev,RH,RH,26,54,Daniil Medvedev d. Roberto Bautista Agut 6-1 6-1,Daniil Medvedev,Roberto Bautista Agut,Astana,hard,2022-10-07,44,27,36,9
20221007-M-Astana-QF-Andrey_Rublev-Adrian_Mannarino.html,Andrey Rublev,Adrian Mannarino,RH,LH,56,30,Andrey Rublev d. Adrian Mannarino 6-1 6-2,Andrey Rublev,Adrian Mannarino,Astana,hard,2022-10-07,40,22,46,12
20221006-M-Astana-R16-Novak_Djokovic-Botic_Van_De_Zandschulp.html,Novak Djokovic,Botic Van De Zandschulp,RH,RH,57,35,Novak Djokovic d. Botic Van De Zandschulp 6-3 6-1,Novak Djokovic,Botic Van De Zandschulp,Astana,hard,2022-10-06,41,20,51,14
20221005-M-Astana-R16-Luca_Nardi-Stefanos_Tsitsipas.html,Luca Nardi,Stefanos Tsitsipas,RH,RH,67,81,Stefanos Tsitsipas d. Luca Nardi 7-6(2) 7-6(3),Stefanos Tsitsipas,Luca Nardi,Astana,hard,2022-10-05,75,23,73,15
20221004-M-Astana-R32-Maxime_Cressy-Karen_Khachanov.html,Maxime Cressy,Karen Khachanov,RH,RH,54,67,Karen Khachanov d. Maxime Cressy 6-4 7-6(3),Karen Khachanov,Maxime Cressy,Astana,hard,2022-10-04,62,18,59,10
20221004-M-Astana-R32-David_Goffin-Carlos_Alcaraz.html,David Goffin,Carlos Alcaraz,RH,RH,77,60,David Goffin d. Carlos Alcaraz 7-5 6-3,David Goffin,Carlos Alcaraz,Astana,hard,2022-10-04,75,39,62,24
20221009-W-ITF_Sibenik-F-Leyre_Romero_Gormaz-Jessica_Bouzas_Maneiro.html,Leyre Romero Gormaz,Jessica Bouzas Maneiro,LH,RH,54,73,Jessica Bouzas Maneiro d. Leyre Romero Gormaz 6-3 6-3,Jessica Bouzas Maneiro,Leyre Romero Gormaz,ITF_Sibenik,hard,2022-10-09,66,40,61,28
20221009-W-Monastir-F-Alize_Cornet-Elise_Mertens.html,Alize Cornet,Elise Mertens,RH,RH,33,58,Elise Mertens d. Alize Cornet 6-2 6-0,Elise Mertens,Alize Cornet,Monastir,hard,2022-10-09,48,28,43,13
20221007-W-Monastir-QF-Claire_Liu-Ons_Jabeur.html,Claire Liu,Ons Jabeur,RH,RH,106,91,Claire Liu d. Ons Jabeur 6-3 4-6 6-4,Claire Liu,Ons Jabeur,Monastir,hard,2022-10-07,93,45,104,43
20221004-W-Monastir-R32-Magdalena_Frech-Yasmine_Mansouri.html,Magdalena Frech,Yasmine Mansouri,RH,RH,64,38,Magdalena Frech d. Yasmine Mansouri 6-3 6-2,Magdalena Frech,Yasmine Mansouri,Monastir,hard,2022-10-04,57,28,45,9
20221003-W-Monastir-R32-Lin_Zhu-Despina_Papamichail.html,Lin Zhu,Despina Papamichail,RH,RH,75,90,Despina Papamichail d. Lin Zhu 1-6 7-6(2) 6-0,Despina Papamichail,Lin Zhu,Monastir,hard,2022-10-03,93,49,72,31
20221009-M-Alicante_CH-F-Lukas_Klein-Nick_Hardt.html,Lukas Klein,Nick Hardt,RH,RH,69,55,Lukas Klein d. Nick Hardt 6-3 6-4,Lukas Klein,Nick Hardt,Alicante_CH,hard,2022-10-09,55,26,69,26
20221009-W-Ostrava-F-Iga_Swiatek-Barbora_Krejcikova.html,Iga Swiatek,Barbora Krejcikova,RH,RH,111,120,Barbora Krejcikova d. Iga Swiatek 5-7 7-6(4) 6-3,Barbora Krejcikova,Iga Swiatek,Ostrava,hard,2022-10-09,114,46,117,43
20221007-W-Ostrava-QF-Iga_Swiatek-Caty_Mcnally.html,Iga Swiatek,Caty Mcnally,RH,RH,75,63,Iga Swiatek d. Caty Mcnally 6-4 6-4,Iga Swiatek,Caty Mcnally,Ostrava,hard,2022-10-07,72,35,66,26
20221007-W-Ostrava-QF-Alycia_Parks-Barbora_Krejcikova.html,Alycia Parks,Barbora Krejcikova,RH,RH,61,74,Barbora Krejcikova d. Alycia Parks 7-6(7) 6-3,Barbora Krejcikova,Alycia Parks,Ostrava,hard,2022-10-07,71,30,64,20
20221006-W-Ostrava-R16-Tereza_Martincova-Anett_Kontaveit.html,Tereza Martincova,Anett Kontaveit,RH,RH,51,47,Tereza Martincova d. Anett Kontaveit 7-6(3),Tereza Martincova,Anett Kontaveit,Ostrava,hard,2022-10-06,49,23,49,21
20221006-W-Ostrava-R16-Caty_Mcnally-Karolina_Muchova.html,Caty Mcnally,Karolina Muchova,RH,RH,85,63,Caty Mcnally d. Karolina Muchova 6-1 3-6 6-1,Caty Mcnally,Karolina Muchova,Ostrava,hard,2022-10-06,80,41,68,24
20221005-W-Ostrava-R16-Petra_Kvitova-Paula_Badosa.html,Petra Kvitova,Paula Badosa,LH,RH,89,86,Petra Kvitova d. Paula Badosa 7-6(4) 6-4,Petra Kvitova,Paula Badosa,Ostrava,hard,2022-10-05,83,33,92,36
20221004-W-Ostrava-R32-Eugenie_Bouchard-Belinda_Bencic.html,Eugenie Bouchard,Belinda Bencic,RH,RH,100,111,Belinda Bencic d. Eugenie Bouchard 6-7(7) 6-1 6-4,Belinda Bencic,Eugenie Bouchard,Ostrava,hard,2022-10-04,107,44,104,37
20221008-M-Astana_Open-SF-Novak_Djokovic-Daniil_Medvedev.html,Novak Djokovic,Daniil Medvedev,RH,RH,62,70,Novak Djokovic d. Daniil Medvedev 4-6 7-6(6),Novak Djokovic,Daniil Medvedev,Astana_Open,hard,2022-10-08,65,19,67,24
20221002-M-Tel_Aviv-F-Novak_Djokovic-Marin_Cilic.html,Novak Djokovic,Marin Cilic,RH,RH,64,51,Novak Djokovic d. Marin Cilic 6-3 6-4,Novak Djokovic,Marin Cilic,Tel_Aviv,hard,2022-10-02,58,22,57,15
20221001-M-Tel_Aviv-SF-Novak_Djokovic-Roman_Safiullin.html,Novak Djokovic,Roman Safiullin,RH,RH,74,52,Novak Djokovic d. Roman Safiullin 6-1 7-6(3),Novak Djokovic,Roman Safiullin,Tel_Aviv,hard,2022-10-01,62,29,64,19
20220930-M-Tel_Aviv-QF-Maxime_Cressy-Constant_Lestienne.html,Maxime Cressy,Constant Lestienne,RH,RH,94,100,Constant Lestienne d. Maxime Cressy 6-7(4) 6-3 7-6(3),Constant Lestienne,Maxime Cressy,Tel_Aviv,hard,2022-09-30,89,21,105,26
20220928-M-Tel_Aviv-R16-Sebastian_Korda-Maxime_Cressy.html,Sebastian Korda,Maxime Cressy,RH,RH,55,65,Maxime Cressy d. Sebastian Korda 6-4 6-4,Maxime Cressy,Sebastian Korda,Tel_Aviv,hard,2022-09-28,64,21,56,12
20220928-M-Tel_Aviv-R16-Marin_Cilic-Dominic_Thiem.html,Marin Cilic,Dominic Thiem,RH,RH,100,90,Marin Cilic d. Dominic Thiem 6-7(6) 6-2 6-4,Marin Cilic,Dominic Thiem,Tel_Aviv,hard,2022-09-28,102,38,88,26
20220926-M-Tel_Aviv-R32-Dominic_Thiem-Laslo_Djere.html,Dominic Thiem,Laslo Djere,RH,RH,111,107,Dominic Thiem d. Laslo Djere 5-7 7-6(3) 6-4,Dominic Thiem,Laslo Djere,Tel_Aviv,hard,2022-09-26,118,43,100,32
20221002-M-Sofia-F-Holger_Rune-Marc_Andrea_Huesler.html,Holger Rune,Marc Andrea Huesler,RH,LH,73,79,Marc Andrea Huesler d. Holger Rune 6-4 7-6(8),Marc Andrea Huesler,Holger Rune,Sofia,hard,2022-10-02,72,22,80,23
20221001-M-Sofia-SF-Jannik_Sinner-Holger_Rune.html,Jannik Sinner,Holger Rune,RH,RH,90,92,Holger Rune d. Jannik Sinner 5-7 6-4,Holger Rune,Jannik Sinner,Sofia,hard,2022-10-01,80,27,102,37
20220928-M-Sofia-R16-Alexandar_Lazarov-Lorenzo_Musetti.html,Alexandar Lazarov,Lorenzo Musetti,RH,RH,99,125,Lorenzo Musetti d. Alexandar Lazarov 6-7(5) 7-6(8) 6-2,Lorenzo Musetti,Alexandar Lazarov,Sofia,hard,2022-09-28,123,49,101,25
20221002-W-Tallinn-F-Barbora_Krejcikova-Anett_Kontaveit.html,Barbora Krejcikova,Anett Kontaveit,RH,RH,69,43,Barbora Krejcikova d. Anett Kontaveit 6-2 6-3,Barbora Krejcikova,Anett Kontaveit,Tallinn,hard,2022-10-02,66,36,46,13
20221002-M-Seoul-F-Yoshihito_Nishioka-Denis_Shapovalov.html,Yoshihito Nishioka,Denis Shapovalov,LH,LH,76,79,Yoshihito Nishioka d. Denis Shapovalov 6-4 7-6(5),Yoshihito Nishioka,Denis Shapovalov,Seoul,hard,2022-10-02,76,25,79,28
20220929-M-Seoul-R16-Nicolas_Jarry-Casper_Ruud.html,Nicolas Jarry,Casper Ruud,RH,RH,65,73,Casper Ruud d. Nicolas Jarry 6-2 3-6 6-3,Casper Ruud,Nicolas Jarry,Seoul,hard,2022-09-29,68,22,70,19
20220929-M-Seoul-R16-Jenson_Brooksby-Soon_Woo_Kwon.html,Jenson Brooksby,Soon Woo Kwon,RH,RH,69,51,Jenson Brooksby d. Soon Woo Kwon 6-3 6-4,Jenson Brooksby,Soon Woo Kwon,Seoul,hard,2022-09-29,55,24,65,20
20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel.html,Emilio Gomez,Taro Daniel,RH,RH,55,69,Taro Daniel d. Emilio Gomez 6-4 6-4,Taro Daniel,Emilio Gomez,Seoul,hard,2022-09-28,68,28,56,15
20220927-M-Seoul-R32-Tung_Lin_Wu-Jenson_Brooksby.html,Tung Lin Wu,Jenson Brooksby,RH,RH,94,101,Jenson Brooksby d. Tung Lin Wu 7-6(5) 3-6 6-0,Jenson Brooksby,Tung Lin Wu,Seoul,hard,2022-09-27,83,31,112,42
20220925-W-Seoul-F-Jelena_Ostapenko-Ekaterina_Alexandrova.html,Jelena Ostapenko,Ekaterina Alexandrova,RH,RH,51,74,Ekaterina Alexandrova d. Jelena Ostapenko 7-6(4) 6-0,Ekaterina Alexandrova,Jelena Ostapenko,Seoul,hard,2022-09-25,63,36,62,24
20220921-W-Seoul-R32-Yanina_Wickmayer-Linda_Fruhvirtova.html,Yanina Wickmayer,Linda Fruhvirtova,RH,RH,66,47,Yanina Wickmayer d. Linda Fruhvirtova 6-1 6-4,Yanina Wickmayer,Linda Fruhvirtova,Seoul,hard,2022-09-21,45,25,68,27
20221001-W-ITF_San_Sebastian-SF-Aliona_Bolsova-Eva_Vedder.html,Aliona Bolsova,Eva Vedder,RH,RH,69,49,Aliona Bolsova d. Eva Vedder 6-1 7-5,Aliona Bolsova,Eva Vedder,ITF_San_Sebastian,hard,2022-10-01,56,32,62,25
20221001-W-Parma-F-Mayar_Sherif-Maria_Sakkari.html,Mayar Sherif,Maria Sakkari,RH,RH,70,60,Mayar Sherif d. Maria Sakkari 7-5 6-3,Mayar Sherif,Maria Sakkari,Parma,hard,2022-10-01,68,34,62,26
20220929-M-Orleans_CH-R16-Corentin_Moutet-Adrian_Andreev.html,Corentin Moutet,Adrian Andreev,LH,RH,120,117,Adrian Andreev d. Corentin Moutet 2-6 7-6(3) 7-6(2),Adrian Andreev,Corentin Moutet,Orleans_CH,hard,2022-09-29,110,41,127,51
20220925-M-Metz-F-Lorenzo_Sonego-Alexander_Bublik.html,Lorenzo Sonego,Alexander Bublik,RH,RH,69,55,Lorenzo Sonego d. Alexander Bublik 7-6(3) 6-2,Lorenzo Sonego,Alexander Bublik,Metz,hard,2022-09-25,62,23,62,16
20220922-M-Metz-R16-Hubert_Hurkacz-Dominic_Thiem.html,Hubert Hurkacz,Dominic Thiem,RH,RH,61,47,Hubert Hurkacz d. Dominic Thiem 6-3 6-4,Hubert Hurkacz,Dominic Thiem,Metz,hard,2022-09-22,54,20,54,13
20220922-M-Metz-R16-Daniil_Medvedev-Stan_Wawrinka.html,Daniil Medvedev,Stan Wawrinka,RH,RH,95,107,Stan Wawrinka d. Daniil Medvedev 6-4 6-7(7) 6-3,Stan Wawrinka,Daniil Medvedev,Metz,hard,2022-09-22,104,38,98,29
20220921-M-Metz-R32-Richard_Gasquet-Dominic_Thiem.html,Richard Gasquet,Dominic Thiem,RH,RH,61,72,Dominic Thiem d. Richard Gasquet 6-3 7-6(3),Dominic Thiem,Richard Gasquet,Metz,hard,2022-09-21,72,32,61,21
20220920-M-Metz-R32-David_Goffin-Gilles_Simon.html,David Goffin,Gilles Simon,RH,RH,50,64,Gilles Simon d. David Goffin 6-3 6-3,Gilles Simon,David Goffin,Metz,hard,2022-09-20,65,30,49,15
20220918-W-Portoroz-F-Elena_Rybakina-Katerina_Siniakova.html,Elena Rybakina,Katerina Siniakova,RH,RH,117,119,Katerina Siniakova d. Elena Rybakina 6-7(4) 7-6(5) 6-4,Katerina Siniakova,Elena Rybakina,Portoroz,hard,2022-09-18,125,52,111,44
20220915-W-Portoroz-R16-Jodie_Burrage-Katerina_Siniakova.html,Jodie Burrage,Katerina Siniakova,RH,RH,49,71,Katerina Siniakova d. Jodie Burrage 7-5 6-1,Katerina Siniakova,Jodie Burrage,Portoroz,hard,2022-09-15,68,38,52,19
20220918-M-Rennes_CH-F-Ugo_Humbert-Dominic_Thiem.html,Ugo Humbert,Dominic Thiem,LH,RH,64,39,Ugo Humbert d. Dominic Thiem 6-3 6-0,Ugo Humbert,Dominic Thiem,Rennes_CH,hard,2022-09-18,48,26,55,17
20220913-M-Rennes_CH-R32-Filip_Bergevi-Evan_Furness.html,Filip Bergevi,Evan Furness,RH,RH,57,77,Evan Furness d. Filip Bergevi 7-6(3) 6-2,Evan Furness,Filip Bergevi,Rennes_CH,hard,2022-09-13,73,33,61,17
20220913-M-Rennes_CH-R32-Dominic_Thiem-Gilles_Simon.html,Dominic Thiem,Gilles Simon,RH,RH,90,73,Dominic Thiem d. Gilles Simon 4-6 6-3 6-2,Dominic Thiem,Gilles Simon,Rennes_CH,hard,2022-09-13,80,33,83,26
20220918-W-Chennai-F-Linda_Fruhvirtova-Magda_Linette.html,Linda Fruhvirtova,Magda Linette,RH,RH,93,89,Linda Fruhvirtova d. Magda Linette 4-6 6-3 6-4,Linda Fruhvirtova,Magda Linette,Chennai,hard,2022-09-18,79,28,103,38
20220914-W-Chennai-R16-Rebecca_Peterson-Linda_Fruhvirtova.html,Rebecca Peterson,Linda Fruhvirtova,RH,RH,42,63,Linda Fruhvirtova d. Rebecca Peterson 6-4 6-2,Linda Fruhvirtova,Rebecca Peterson,Chennai,hard,2022-09-14,60,30,45,12
20220914-W-Chennai-R16-Rebecca_Marino-Katarzyna_Kawa.html,Rebecca Marino,Katarzyna Kawa,RH,RH,69,57,Rebecca Marino d. Katarzyna Kawa 7-5 6-3,Rebecca Marino,Katarzyna Kawa,Chennai,hard,2022-09-14,61,27,65,23
20220913-W-Chennai-R32-Varvara_Gracheva-Mariia_Tkacheva.html,Varvara Gracheva,Mariia Tkacheva,RH,RH,78,61,Varvara Gracheva d. Mariia Tkacheva 6-3 6-2,Varvara Gracheva,Mariia Tkacheva,Chennai,hard,2022-09-13,61,28,78,28
20220911-M-US_Open-F-Casper_Ruud-Carlos_Alcaraz.html,Casper Ruud,Carlos Alcaraz,RH,RH,122,127,Carlos Alcaraz d. Casper Ruud 6-4 2-6 7-6(1) 6-3,Carlos Alcaraz,Casper Ruud,US_Open,hard,2022-09-11,117,40,132,45
20220910-W-US_Open-F-Iga_Swiatek-Ons_Jabeur.html,Iga Swiatek,Ons Jabeur,RH,RH,81,66,Iga Swiatek d. Ons Jabeur 6-2 7-6(5),Iga Swiatek,Ons Jabeur,US_Open,hard,2022-09-10,75,41,72,32
20220909-M-US_Open-SF-Frances_Tiafoe-Carlos_Alcaraz.html,Frances Tiafoe,Carlos Alcaraz,RH,RH,142,171,Carlos Alcaraz d. Frances Tiafoe 6-7(6) 6-3 6-1 6-7(5) 6-3,Carlos Alcaraz,Frances Tiafoe,US_Open,hard,2022-09-09,163,66,150,45
20220909-M-US_Open-SF-Casper_Ruud-Karen_Khachanov.html,Casper Ruud,Karen Khachanov,RH,RH,128,104,Casper Ruud d. Karen Khachanov 7-6(5) 6-2 5-7 6-2,Casper Ruud,Karen Khachanov,US_Open,hard,2022-09-09,124,48,108,28
20220908-W-US_Open-SF-Iga_Swiatek-Aryna_Sabalenka.html,Iga Swiatek,Aryna Sabalenka,RH,RH,90,77,Iga Swiatek d. Aryna Sabalenka 3-6 6-1 6-4,Iga Swiatek,Aryna Sabalenka,US_Open,hard,2022-09-08,89,47,78,35
20220908-W-US_Open-SF-Caroline_Garcia-Ons_Jabeur.html,Caroline Garcia,Ons Jabeur,RH,RH,40,59,Ons Jabeur d. Caroline Garcia 6-1 6-3,Ons Jabeur,Caroline Garcia,US_Open,hard,2022-09-08,46,23,53,17
20220907-W-US_Open-QF-Karolina_Pliskova-Aryna_Sabalenka.html,Karolina Pliskova,Aryna Sabalenka,RH,RH,56,70,Aryna Sabalenka d. Karolina Pliskova 6-1 7-6(4),Aryna Sabalenka,Karolina Pliskova,US_Open,hard,2022-09-07,64,27,62,19
20220907-W-US_Open-QF-Iga_Swiatek-Jessica_Pegula.html,Iga Swiatek,Jessica Pegula,RH,RH,79,64,Iga Swiatek d. Jessica Pegula 6-3 7-6(4),Iga Swiatek,Jessica Pegula,US_Open,hard,2022-09-07,71,43,72,36
20220907-M-US_Open-QF-Jannik_Sinner-Carlos_Alcaraz.html,Jannik Sinner,Carlos Alcaraz,RH,RH,183,199,Carlos Alcaraz d. Jannik Sinner 6-3 6-7(7) 6-7(0) 7-5 6-3,Carlos Alcaraz,Jannik Sinner,US_Open,hard,2022-09-07,213,95,169,65
20220907-M-US_Open-QF-Andrey_Rublev-Frances_Tiafoe.html,Andrey Rublev,Frances Tiafoe,RH,RH,99,120,Frances Tiafoe d. Andrey Rublev 7-6(3) 7-6(0) 6-4,Frances Tiafoe,Andrey Rublev,US_Open,hard,2022-09-07,109,37,110,27
20220906-W-US_Open-QF-Caroline_Garcia-Cori_Gauff.html,Caroline Garcia,Cori Gauff,RH,RH,74,65,Caroline Garcia d. Cori Gauff 6-3 6-4,Caroline Garcia,Cori Gauff,US_Open,hard,2022-09-06,68,30,71,27
20220906-W-US_Open-QF-Ajla_Tomljanovic-Ons_Jabeur.html,Ajla Tomljanovic,Ons Jabeur,RH,RH,67,77,Ons Jabeur d. Ajla Tomljanovic 6-4 7-6(4),Ons Jabeur,Ajla Tomljanovic,US_Open,hard,2022-09-06,67,33,77,33
20220906-M-US_Open-QF-Karen_Khachanov-Nick_Kyrgios.html,Karen Khachanov,Nick Kyrgios,RH,RH,164,153,Karen Khachanov d. Nick Kyrgios 7-5 4-6 7-5 6-7(3) 6-4,Karen Khachanov,Nick Kyrgios,US_Open,hard,2022-09-06,152,45,165,46
20220906-M-US_Open-QF-Casper_Ruud-Matteo_Berrettini.html,Casper Ruud,Matteo Berrettini,RH,RH,106,89,Casper Ruud d. Matteo Berrettini 6-1 6-4 7-6(4),Casper Ruud,Matteo Berrettini,US_Open,hard,2022-09-06,98,42,97,33
20220905-W-US_Open-R16-Iga_Swiatek-Jule_Niemeier.html,Iga Swiatek,Jule Niemeier,RH,RH,96,82,Iga Swiatek d. Jule Niemeier 2-6 6-4 6-0,Iga Swiatek,Jule Niemeier,US_Open,hard,2022-09-05,97,52,81,37
20220905-W-US_Open-R16-Danielle_Collins-Aryna_Sabalenka.html,Danielle Collins,Aryna Sabalenka,RH,RH,86,99,Aryna Sabalenka d. Danielle Collins 3-6 6-3 6-2,Aryna Sabalenka,Danielle Collins,US_Open,hard,2022-09-05,91,46,94,41
20220905-M-US_Open-R16-Rafael_Nadal-Frances_Tiafoe.html,Rafael Nadal,Frances Tiafoe,LH,RH,110,120,Frances Tiafoe d. Rafael Nadal 6-4 4-6 6-4 6-3,Frances Tiafoe,Rafael Nadal,US_Open,hard,2022-09-05,114,41,116,37
20220905-M-US_Open-R16-Nick_Kyrgios-Daniil_Medvedev.html,Nick Kyrgios,Daniil Medvedev,RH,RH,128,119,Nick Kyrgios d. Daniil Medvedev 7-6(11) 3-6 6-3 6-2,Nick Kyrgios,Daniil Medvedev,US_Open,hard,2022-09-05,127,48,120,40
20220905-M-US_Open-R16-Marin_Cilic-Carlos_Alcaraz.html,Marin Cilic,Carlos Alcaraz,RH,RH,142,143,Carlos Alcaraz d. Marin Cilic 6-4 3-6 6-4 4-6 6-3,Carlos Alcaraz,Marin Cilic,US_Open,hard,2022-09-05,142,55,143,55
20220905-M-US_Open-R16-Cameron_Norrie-Andrey_Rublev.html,Cameron Norrie,Andrey Rublev,LH,RH,78,98,Andrey Rublev d. Cameron Norrie 6-4 6-4 6-4,Andrey Rublev,Cameron Norrie,US_Open,hard,2022-09-05,88,35,88,25
20220904-W-US_Open-R16-Veronika_Kudermetova-Ons_Jabeur.html,Veronika Kudermetova,Ons Jabeur,RH,RH,62,74,Ons Jabeur d. Veronika Kudermetova 7-6(1) 6-4,Ons Jabeur,Veronika Kudermetova,US_Open,hard,2022-09-04,58,25,78,29
20220903-W-US_Open-R32-Serena_Williams-Ajla_Tomljanovic.html,Serena Williams,Ajla Tomljanovic,RH,RH,115,120,Ajla Tomljanovic d. Serena Williams 7-5 6-7(4) 6-1,Ajla Tomljanovic,Serena Williams,US_Open,hard,2022-09-03,106,51,129,60
20220903-W-US_Open-R32-Iga_Swiatek-Lauren_Davis.html,Iga Swiatek,Lauren Davis,RH,RH,84,69,Iga Swiatek d. Lauren Davis 6-3 6-4,Iga Swiatek,Lauren Davis,US_Open,hard,2022-09-03,80,37,73,26
20220903-W-US_Open-R32-Aryna_Sabalenka-Clara_Burel.html,Aryna Sabalenka,Clara Burel,RH,RH,69,40,Aryna Sabalenka d. Clara Burel 6-0 6-2,Aryna Sabalenka,Clara Burel,US_Open,hard,2022-09-03,60,40,49,20
